text,label
Русские горки льготной ипотеки: с 7 до 12% и обратно за три месяца,realty
"Семейную ипотеку предлагают распространить на всех, у кого есть дети до 18 лет",realty
ЗакС запретит оформлять в частную собственность недвижимость на городской «инвестиционной» земле,realty
Петербург готовится запустить реновацию «по-московски»,realty
"В Петербурге начали выдавать ипотеку с господдержкой под 6,7%",realty
На севере Васильевского острова начали намывать последний искусственный участок земли,realty
На ПМЭФ поговорили о высоком: появятся ли в Петербурге новые доминанты,realty
Приморский в лидерах: топ популярных районов для новостроек в Петербурге возглавляет Каменка,realty
Немецкая прокуратура сообщила о конфискации трёх квартир у депутата Госдумы и его жены в Мюнхене,realty
Не было забот — переехал за город. Что происходит на загородном рынке после пандемийного бума,realty
Андрей Костин: Снижение ставки по госпрограмме до 7% может увеличить спрос на льготную ипотеку вдвое,realty
"В строительство жилья, гостиниц и яхтенного порта в Кронштадте вложат 27 млрд рублей. Как будет выглядеть застройка — покажут осенью",realty
"«В ближайшее время все объявим». Мутко не стал конкретизировать, зачем ездил с Бегловым в «Кресты»",realty
"Смольный подписал крупнейшее на ПМЭФ «петербургское» соглашение. Glorax построит в «сером поясе» на 73,3 млрд рублей",realty
КГИОП не принял. Проект ремонта домов на Тележной улице вернули на доработку,realty
Рынок недвижимости отдохнул в мае: длинные выходные сократили продажи жилья,realty
В Питере — жить. Где вам лучше поселиться? Тест от «Фонтанки»,realty
"Дорого, но мало: где в Петербурге будут строить элитное жилье",realty
Банки одобрили более 6 тыс. заявок на льготную ипотеку для айтишников,realty
В мае строители начали продажи квартир в семи новых жилых комплексах Петербурга,realty
"Молодой, постоишь! Поддержку молодых очередников в Петербурге поставили на паузу",realty
Новости компаний,realty
"Два Курильска, 37 Чекалиных и Углич. Сколько домов можно построить за 30 лет?",realty
В России почти на 20% повысят нормативную цену жилья,realty
"Лечебница, где Врубель боролся со своими демонами, пойдет с молотка. Смольный ищет зданию инвестора",realty
Россияне смогут брать льготную ипотеку на самостоятельное строительство частных домов,realty
«Верните 2020-й»: насколько реально обрушился рынок ипотеки из-за «заградительных» ставок,realty
"Застройщик предложил апартаменты для тех, кто ищет баланс",realty
Экономная экономика: на пике спроса — самое дешевое жилье,realty
"Парки, малоэтажка и… самолеты. Как развивается застройка на юге Петербурга",realty
Упадок сил. Почему не продаются квартиры в новостройках и поможет ли рынку снижение ключевой ставки,realty
Не время собирать налоги. Как кризис встал на пути обеления рынка аренды,realty
"Банки начали увеличивать лимиты по льготной ипотеке до 30 млн рублей, сочетая субсидированную ставку с рыночной",realty
"В студии, да не в обиде. Сколько квадратных метров надо для счастья?",realty
Опустевшие здания консульств в Петербурге могут занять дипмиссии «дружественных» стран,realty
"Все смешалось. Что надо учитывать, покупая квартиру в 2022 году",realty
Мишустин: Правительство увеличило размер кредита по льготной и семейной ипотеке более чем в два раза,realty
Центробежное замедление: как в новых условиях будет развиваться рынок новостроек,realty
Ближе к центру. Как успеть купить квартиру на Васильевском,realty
Заигрались в кошки-мышки. Кто пробежал между владелицей дачи Месмахера и КГИОП,realty
После снижения ставок спрос на ипотеку в мае вырос вдвое,realty
Всё лучшее — детям. Как под Петербургом и в Ленобласти умирают пионерские лагеря,realty
На майских — новоселье. В Кудрово получают ключи жители двух новых ЖК,realty
"9 июня — круглый стол «Трейд-ин, рассрочки и субсидии — как застройщики привлекают покупателей»",realty
ВТБ начал принимать заявки на ипотеку для IT-специалистов — ей могут воспользоваться десятки тысяч человек,realty
"Кризис едет, дом стоит. Что сейчас происходит с новостройками Петербурга?",realty
Экономия на процентах. Окажет ли снижение ставки по льготной ипотеке влияние на спрос,realty
Между пляжем и соснами. Петербуржцы смогут жить на природе с комфортом,realty
Смольный согласовал строительство жилья в «Севкабеле»,realty
Гражданина США не выпустили в Эстонию из-за проблем с 200-метровой квартирой на Рубинштейна,realty
«Немножко обидно для такого места». На Градсовете раскритиковали идею превратить намыв во второе Мурино,realty
Негативный фон как фактор роста. Петербургские строители подвели итоги первого квартала,realty
Запуск льготной ипотеки для ИТ-специалистов на проекты девелопера Arsenal,realty
Поддержка малого и среднего бизнеса: Банк «Санкт-Петербург» представляет новую ставку по эквайрингу,realty
«Ленэкспо» пустили под снос. Что появится на его месте,realty
ГК «Ленстройтрест» запустила программу для IT-специалистов,realty
"ВТБ снизил базовые ставки по ипотеке на 5,5 процентных пункта",realty
Найти и оценить. Из советской архитектуры города просеивают культурное наследие,realty
"Стресс-тест для бизнеса. Компании придумывают, как работать и развиваться в очередных новых условиях",realty
29 апреля — круглый стол «Интерьер местного производства: как обустроить дом»,realty
Заградительная ипотека. Цепочки сделок на вторичном рынке оборвались и ударили по всем,realty
"Петербург вошел в десятку городов, где квартиры подешевели сильнее всего",realty
Новости компаний,realty
Петербургские строители в марте удвоили ввод жилья по сравнению с прошлым годом,realty
25 мая — круглый стол «Сколько строить будем: новые проекты в новых условиях»,realty
Строители Петербурга ждут поддержки в виде отсрочки уплаты налогов и изменения сроков ввода социальной инфраструктуры,realty
Игорь Лейтис построит на Ладожском озере в Сортавале новый речной вокзал и жилой комплекс,realty
"Самое дешевое жилье в Петербурге стоит 3,4 млн рублей — это студия за КАД площадью 17 кв. м. Пригороды догоняют по цене",realty
Рынок арендного жилья распирает от предложений. Но скоро халява закончится,realty
«Группа ЛСР» начала работы по намыву в северной части Васильевского острова,realty
Новостройки в марте: активный спрос и расчеты наличными,realty
Ставки выросли. В Сбербанке прокомментировали массовую отмену одобренных ранее ипотечных заявок,realty
"Петербургский застройщик показал, как образ жизни изменил планировки квартир",realty
И снова 12%. Как ипотека спасала рынок недвижимости в 2015 и 2022 годах,realty
Доля льготной ипотеки может вырасти до 75–80% в общем объеме жилищных кредитов,realty
Девелоперы замораживают стройки из-за нарушения логистики и роста цен на стройматериалы,realty
Банки в России начнут предлагать ипотеку с опцией снижения ставки,realty
Ипотека как двигатель экономики. Строители и банкиры получили мощную антикризисную поддержку,realty
Путин поддержал предложение кабмина поднять ставку по льготной ипотеке с 7 до 12 процентов и увеличить ее размер,realty
Не бежать сломя голову. Как покупать квартиры в условиях неопределенности,realty
Иностранным застройщикам в России разрешили продавать квартиры по договорам долевого участия,realty
Модельный бизнес. Обо что спотыкаются информационные технологии на реальной стройке,realty
Рост цен на новостройки в регионах перегнал Петербург и Москву,realty
«Бронка групп» продала участок под застройку жилья в Московском районе,realty
Setl Group строит две последние очереди ЖК «Солнечный город. Резиденции»,realty
Росреестр: Лица с двойным гражданством смогут осуществлять сделки с недвижимостью в России,realty
Сдам. Недорого. Количество опустевших квартир и комнат под аренду в Петербурге выросло на 40%,realty
Как быстрее купить квартиру и не поседеть. Инструкция по сохранению денег и нервов,realty
Куда движется недвижимость? Прямая трансляция на «Фонтанке»,realty
"Обрыв рынка. Застройщики соображают, какие лифты подселять в шахты вместо Otis",realty
Свой дом — не квартира. Какие вопросы поставил ребром бум на загородном рынке,realty
«Новая вторичка» Петербурга подорожала на 3% с начала года. А «хрущевки» и «брежневки» даже подешевели,realty
Все в дом. Строители с иностранными учредителями остановили продажи квартир,realty
Куда движется недвижимость? Эксперты ответят на вопросы в прямом эфире,realty
Есть ли жизнь за КАДом: в каких пригородах Петербурга строят дома и покупают квартиры,realty
«Трёшки» по цене «однушки»: на рынке арендованного жилья наметился обвал,realty
В России предлагают открыть ипотеку на новостройки под 5%,realty
YIT заявила о прекращении инвестиций в строительство в России,realty
22 марта — круглый стол «Перспективы строительства жилья высокого сегмента в Петербурге»,realty
22 марта — онлайн-круглый стол «Сколько строить необходимо и достаточно»,realty
Остров для своих. Как жить рядом с центром Петербурга без шума и суеты,realty
Задача на сложение: почему себестоимость строительства за год увеличилась на 50% и будет расти дальше,realty
"Реновация 2.0 Хрущевки приглашают в зоны КРТ, их обитателей — на выход",realty
Новости компаний,realty
Два дома и паркинг в ЖК «Северная долина» введены в эксплуатацию,realty
"Московский рынок коворкингов вырос на 21,4% за год и достиг 1,6% от всего офисного рынка столицы",realty
"Консерватория, ау! Ау-ау-ау. Последняя попытка реконструкции зала Рубинштейна",realty
В Московском районе стало на один дом бизнес-класса больше,realty
Для жизни и инвестиций. Какие квартиры будут самыми популярными в 2022 году,realty
Сбербанк повысил ставки по ипотеке и по вкладам,realty
Невский район Петербурга стал лидером по росту цен на вторичке — за год жилье здесь подорожало на 52%,realty
GloraX выбрал партнера на создание мастер-плана нового проекта в Нижнем Новгороде,realty
Прелести древности за безумные деньги: почему аренда в Петербурге стала золотой,realty
"В зоне роста. Ставки по кредитам подскочили, но альтернативы ипотеке, похоже, все-таки нет",realty
В январе россияне взяли ипотеки на 327 млрд рублей — объем кредитования вырос на четверть на фоне растущих ставок,realty
"Дорожают, но выигрывают. Почему падение турпотока не уменьшило спрос на апартаменты",realty
Не выше пятого. Почему покупатели стали искать комфорт в малоэтажных домах,realty
"На пониженных оборотах. Цены на жилье падать не собираются, но расти будут медленнее",realty
"Цена квадрата в апартаментах выросла на 38% за 2021 год. Это не помешало продать 5,3 тыс. лотов и установить рекорд",realty
Отдавать квартиру в зачет при покупке жилья в новостройке стали в два раза чаще,realty
"Перевыполнили план. Город нарастил метры, застройщики — выручку",realty
Коммунальный «Горыныч». Три девятиэтажки в Петербурге «склеили» по одному адресу,realty
"Более 2 млн россиян купили в 2021 году жилье в ипотеку — они взяли у банков рекордные 5,7 трлн рублей",realty
"На месте ТК «Сампсониевский», который уже начали сносить, появится жилье",realty
Группа RBI купила один из последних свободных участков на намыве,realty
Как сделать две квартиры из одной?,realty
Особенности национального подключения: как изменились за год правила для садоводов и жилых новостроек,realty
«Заложим бомбу под каждую семью». Как запрет на продажу доли посторонним повлияет на размножение студий и расселение коммуналок,realty
Для красоты или для дела? Что стоит за названиями и концепцией современных новостроек,realty
Топ-10 самых дорогих квартир Петербурга. Размер не имеет значения,realty
"Без разрухи в головах. 3 принципа, которые помогают сдавать дома досрочно",realty
Что такое плей-хаб и чем он отличается от детской площадки,realty
ГК «ПСК» построит 125 тыс. кв. м жилья на территории бывшего завода «Петрохолод». В проект вложат 24 млрд рублей,realty
Петербург и Москва выбыли из первой десятки рейтинга городов-лидеров по росту цен на жилье,realty
Ипотека начинает и выигрывает. Как и почему росли продажи жилья и цены в 2021 году,realty
Найди десять отличий: нужно ли делить жилье на классы,realty
"Купить квартиру в Москве можно за 2,5 млн руб. — без туалета",realty
В Сбербанке не исключили ставки по ипотеке в 2022 году выше 10%,realty
Мутко спрогнозировал остановку роста цен на жилье в регионах,realty
На особой высоте. В Петербурге можно купить трехуровневую квартиру,realty
Два прихода попросили у Смольного фундамент церкви в Павловске и часовню в Красном Селе,realty
Центр меньше и дороже. За большими метражами покупателям придется ехать на окраину,realty
«Решение о продаже не принято». Гендиректор «ЮИТ Санкт-Петербург» об успехах и тревогах финского девелопмента на российском рынке жилья,realty
Лучшей строительной компанией по итогам премии «Фонтанка.ру — Признание и Влияние. 2021» стал холдинг Setl Group,realty
Новости компаний,realty
Из-за строительства газохимического комплекса в Усть-Луге взлетели цены на недвижимость,realty
На все готовенькое. Кому интересно купить квартиру сразу с мебелью,realty
Почему вторичка интереснее новостроек и как не потерять клиентов в онлайне,realty
На пятой части Матисова острова могут появиться жилые кварталы,realty
"«Месть строителей». В новом ЖК бизнес-класса устроили погром, стены облили маслом и затопили лифты",realty
Причаливаем! 8 причин поселиться у Финского залива,realty
"Россияне за 10 месяцев взяли ипотеки больше, чем за весь 2020 год",realty
«Терра Нова» судится со Смольным за два участка на намыве Васильевского острова,realty
"«ЮИТ» объяснил, почему задумался об уходе из России. На финансовые показатели повлияло введение эскроу-счетов",realty
Ради строительства нового моста через Неву предлагают изменить закон и снести исторические здания,realty
"Каморка Гарри Поттера и то была больше. Из трех коммуналок «нарезали» 60 студий, а «Фонтанка» ходила их покупать",realty
«Выглядит как рейдерский захват дома». Петербургскую «сталинку» выставили на продажу вместе с жильцами,realty
Вам комфорт или дешевые метры? Что мешает наладить жизнь в пригородах,realty
"«Продление не предусмотрено». В Смольном решают, как оставить программу доступного жилья для молодежи",realty
Стройку видишь? А она будет. В Петербурге появился градостроительный проводник,realty
Уголок Сибири под Петербургом: чем барнаульцы удивят покупателей жилья,realty
"Власти рассказали, кого освободят от уплаты 13-процентного налога на продажу квартиры",realty
"Китч уходит, самострой остается: что происходит на загородном рынке во втором ковидном году",realty
Не в метрах счастье. Почему площадь квартиры больше не главный показатель комфорта,realty
Не болей и не гори. «Тест-драйв» самого большого дома в России,realty
"Квартира под тапочки. Как въехать в новую квартиру, не думая о ремонте и мебели",realty
Окно в Европу. Рынок покупки русскими недвижимости в Финляндии переживает ренессанс,realty
Заброшенный Петербург. Десять болевых точек парадного города,realty
Ямб и амфибрахий оценили в квадратных метрах,realty
"Россияне покупают дешевые квартиры в Финляндии, чтобы получить возможность въехать в страну",realty
"С 2008 года ипотеку взяли 20% российских семей, к 2025 году их доля вырастет до 33%",realty
Причаливаем на Васильевском! Как поселиться у моря с комфортом,realty
"Гавань — тихая, но пахнет плохо. В ЖК на Васильевском острове подвалы затопило фекалиями",realty
В доме Мурузи опять недосчитались стен. Архитектурный памятник переживает новую перепланировку,realty
В масштабе города: какие проекты и общественные пространства нужны в Петербурге,realty
Кадастровую стоимость Ленобласти пересчитали. Сколько теперь платить за жильё,realty
"На вторичном рынке жилья Петербурга вырос спрос на студии вырос, а на однушки — упал",realty
ФАС отказала «Авито» в покупке ЦИАН. Объединение могло бы занять более половины рынка,realty
Фальстарт «Ленфильма». Уже объявленному покупателю запрещено оформлять на себя площадку киностудии на Тамбасова (фото),realty
Реконструкция и капремонт: строители ищут новые ресурсы для создания жилья в центре,realty
"Без потолка. Рост цен на стройматериалы замедлился, но продолжает влиять на себестоимость стройки",realty
Им сверху видно все. Кому в петербургских новостройках нужны мансарды и террасы,realty
"Сентябрь, студенты, студии. Как изменились квартиры для молодежи за 20 лет",realty
Москва оказалась среди мировых лидеров по заполняемости отелей. Впереди — Арабские Эмираты и Лос-Анджелес,realty
Маленький заводик или огромное предприятие. Почему бизнес идет в индустриальные парки,realty
Новости компаний,realty
Академия маленьких наук. В квартале у «Пионерской» открылся детский сад,realty
"В Петербурге цены на новостройки замедлили рост, а в Москве уже начали снижаться",realty
«Алмаз-Антей» продает комплекс зданий на Бобруйской улице,realty
«Строитель города» в Петербурге: лучших выберут эксперты и жители,realty
"Мало, эксклюзивно и в центре. За что готов платить покупатель дорогого жилья в Петербурге",realty
Жилье на «батарейках». На территории завода «Ригель» появится жилой комплекс,realty
"Счастье человека разумного. Как купить квартиру, если цены кусаются",realty
Программу семейной ипотеки продлили до 2024 года,realty
Путин анонсировал новую программу по расселению аварийного жилья,realty
В Совфеде предложили изменить стоимость квадратного метра жилья в России,realty
Минстрой РФ предложил ввести налоговый вычет за легальную аренду квартир,realty
Ребенок как повод для кредита. Как изменения в программе повысили спрос на семейную ипотеку,realty
«Трешка» в новостройке: самые дорогие квартиры с самыми дешевыми метрами,realty
Суд обязал восстановить аварийную стену в доме князя Грузинского на Восстания,realty
Халява кончилась. Смольный ограничит продажу земли под дачи за 5% стоимости,realty
"Суд отменил распоряжение Смольного, который отказался признавать ВНИИБ памятником",realty
Спрос на апартаменты вырос вдвое — на них переключились «опоздавшие» на льготную ипотеку,realty
"Цены на вторичном рынке жилья с начала года выросли на 16%, «новая вторичка» в Петербурге подорожала на 21%",realty
Тихий июль. Застройщики и банки оценили итоги программы льготной ипотеки и ее фактическую отмену для Петербурга,realty
Жильцам дачи Кривдиной подарят две квартиры. Ждать свою собственность они будут в маневренном фонде,realty
Всё в одном. Кто покупает квартиры-студии и почему их не становится меньше,realty
Первые ласточки. Чиновники поставили социальную ответственность строителей на методическую базу (фото),realty
Первое жилье в городе-спутнике Южный построят к 2024 году. «Старт Девелопмент» получит на это 15 млрд рублей от банка «Санкт-Петербург»,realty
В ожидании нового статуса. Кто живет в апартаментах во время пандемии и почему инвесторы готовы их покупать,realty
"Больше — меньше. В Петербурге за полгода застройщики увеличили ввод жилья, а продажи притормозили",realty
Хуснуллин: На решение проблем обманутых дольщиков нужно 60 млрд рублей,realty
"Средняя ставка по ипотеке в России достигла минимума, а средний срок — максимума",realty
Типичный северянин. Как петербуржец выбирал себе квартиру на севере города.,realty
"Загородные коттеджи за полгода подорожали на 14%, ранее на такой же рост потребовалось три года",realty
Подняли планку. Какое жилье в Петербурге теперь считается дешевым,realty
Земельные участки под строительство жилья в Петербурге подорожали с начала 2020 года минимум на 25% из-за дефицита,realty
"В Петербурге два дня сносят «холодильник» на Шкапина. Остановить работы не в силах полицейские, приставы и даже решение суда (фото, видео)",realty
Петербургский рынок апартаментов прирос на две тысячи юнитов за полгода,realty
"После изменения условий госпрограммы ипотеку стали брать реже, а стоимость покупок снизилась на 10%",realty
Сдать квартиры государству. Дорого. Как петербуржцы продают Смольному свое жилье,realty
«Остров фортов» привел в восторг представителя MIPIM в России Жиля Себихи,realty
Ухватили за Лисий Нос. Прокуратура начала проверку застройщика «Прибрежного квартала» (фото),realty
"Общее место. Как в парадной могут появиться бар, мойка лап и улыбчивый консьерж",realty
«Три Апельсина» дозрели. Проблемный долгострой ГК «Норманн» на севере Петербурга завершён,realty
В Выборгском районе появится клубный дом бизнес-класса,realty
Новости компаний,realty
Россияне с начала года взяли рекордное количество ипотечных кредитов,realty
"В Петербурге продают дачу, построенную по проекту архитектора Воронихина",realty
Инвестор дворца в Геленджике съезжает с Каменного острова. Он банкрот (фото),realty
Добро пожаловать в Новосаратовку! Девелоперы Мурино и Кудрово присмотрели новую землю под Петербургом (фото),realty
"Апартаменты на Канарах по бросовой цене. Москвичи продают петербуржцам мечту в 20 минутах от центра (фото, видео)",realty
Хрущевки начинают дешеветь и проигрывают. Новостройки снова в плюсе,realty
От мала до велика. Какую высоту готовы взять строители новых домов,realty
Муринский парк Шредингера. Зелень на участке под стройку спортцентра ждет поход в суд (фото),realty
Смольный не успевает за ценами. Программа обеспечения жильём нуждающихся снова не находит отклика у застройщиков,realty
Со скоростью дома. Будут ли девелоперы строить быстрее?,realty
"Конструктор для взрослых. Минстрой хочет строить крупномодульные дома, строители — сомневаются",realty
Игра вдолгую: ипотечные заёмщики поставили рекорд среднего срока ипотеки,realty
Застройщики уходят в землю: за первое полугодие инвесторы вложили в землю Петербурга более 54 миллиардов рублей,realty
"Оставить живое место. Город, бизнес и жители учатся вместе проектировать общественные пространства",realty
"Бетон, камень, кирпич и дерево: комфорт-класс повернулся фасадом к потребителю",realty
Отели идут в отрыв: цены выросли за месяц почти вдвое,realty
За что заплатит покупатель. Жилье дорожает из-за стройматериалов и рабочей силы,realty
"Вернуть все как было. В квартире дома Розенштейна, где коммуналку режут на студии, признали перепланировку незаконной",realty
"Долевых договоров покупки квартир в Петербурге стало больше на треть, ипотеки — почти в 2,5 раза",realty
"Аптеки, пекарни и пивные. Кто занимает коммерческие помещения новых кварталов первым",realty
ВТБ начинает выдавать сельскую ипотеку в Ленобласти,realty
Жилье бизнес-класса чаще всего приобретают в Выборгском и Красногвардейском районах Петербурга,realty
Госрасходы на льготную ипотеку в России хотят увеличить до 89 млрд рублей,realty
Ипотечные каникулы: как нововведение депутатов скажется на господдержке заёмщиков,realty
«Люди перестали бояться ипотеки». Как госпрограмма сделала ее привычным кредитным продуктом и что будет после 1 июля,realty
Для стартапов и людей. Чем ДК имени Кирова порадует современных пролетариев (фото),realty
Бум коворкингов продолжается — сегмент растет почти на треть в год,realty
"Финская недвижимость дешевеет. Квартиры и коттеджи в Иматре разбирают, коммерческие объекты уходят почти даром",realty
Эйфман ни при чём. Прокуратура через суд требует от Смольного законсервировать дом Басевича,realty
"Ипотека не прощается, но всему есть предел. Кому поможет лишний год льготных кредитов",realty
В Петербурге «Сестрорецкий курорт» стал собственностью «Группы ЛСР»,realty
"«Новая вторичка» в Петербурге дорожает, а старая — дешевеет",realty
За год с рынка недвижимости России ушли около 500 застройщиков,realty
"Дата-центр, смазочные материалы и антипригарные покрытия. Новые резиденты индустриального парка «Марьино» инвестируют более 5 млрд рублей",realty
«Красный треугольник» не теряет надежды превратиться в общественное пространство,realty
Клинику-долгострой на юго-западе Петербурга завершат за 30 миллионов,realty
"Глава ВТБ Андрей Костин: обновление льготной ипотеки купирует резкий рост цен в регионах, но не снизит продажи жилья",realty
От перемены мест участников. Что изменилось за два года после реформы долевого строительства,realty
"Из транспортной блокады город на намыве выберется совсем скоро — или через 9, или через 19 лет",realty
"Леонтьевский тупик. Как собственники элитного жилья оказались в «золотом Мурино» (видео, фото)",realty
Новости компаний,realty
«По сути не решают социальную проблему». Литвиненко высказал Беглову про жилищные условия Петербурга. Глава экосистемы М2 Вячеслав Дусалеев о разнице рынков жилья в Москве и Петербурге,realty
Бывший офис «Выборг-Банка» в особняке на Мойке достался медструктуре «Адаманта»,realty
Все лучшее — детям. Площадка как визитная карточка жилого комплекса,realty
Своя крепость. Шесть причин поселиться в таунхаусе в Коломягах,realty
Вам консьержа или QR-ключ? Из чего складывается безопасная жизнь в новостройке,realty
"Не Бенуа и был. Доходный дом на Моховой превращают в «человейник», жильцы видят капитальный снос (фото)",realty
"Заплатят почти все: «Фонтанка» выяснила, кому могут начислить больше всего налогов за подорожавшую недвижимость",realty
Оцифруем — будем жить. Как строить дома и покупать квартиры с помощью клика мышки,realty
Клумба или огород? За счет чего во дворах новостроек станет больше зелени,realty
Вам с видом на завод или на кладбище? В чём плюсы сомнительного соседства новостроек,realty
"Хотели как лучше, а получилась реформа долевого строительства. Почему не стоит ждать в России дешевого жилья",realty
Миссия (не)выполнима. Сможете ли вы сделать ремонт без косяков и переплат? Тест,realty
"Дёшево, но рискованно. Центробанк объявил войну ипотеке с низким первым взносом",realty
"Предложение элитных квартир в Петербурге в первом квартале выросло на 15%, спрос — на 12%",realty
Вирус против студий. Как пандемия изменила взгляд на жилье,realty
"Госдума одобрила законопроект, разрешающий россиянам не подавать декларацию при продаже дешёвой недвижимости",realty
Дом в режиме онлайн: кто следит за стройкой?,realty
Вместо лыж и покрышек. Балкон в современной новостройке как отражение времени,realty
"Дождались, понесло! Как сегодня съездить в Финляндию — инструкция на личном опыте (видео, фото)",realty
