text,label
Подкуп судьи в футболе: дело «Торпедо» стало прецедентом за 20 лет,sport
"«Медведь» из России: история силача с Волги, которого боялись бойцы всего мира",sport
Вернувшееся в РПЛ «Торпедо» под ударом: владельца клуба подозревают в попытке подкупа судьи,sport
ФИФА наказала «Локомотив»: клубу запретили трансферы до 2027 года,sport
«Хрень от экспертов»: Карпин разнес «Матч ТВ» и предложил сборной «уйти» на Первый,sport
Массовая утренняя зарядка прошла в центре Петербурга во второй день ПМЭФ,sport
СКА обновит логотип — клуб готовит новый фирменный стиль,sport
Всё из-за метро. СКА снова покидает новый стадион,sport
В Петербурге покажут дуэли взглядов перед матчем «Россия — Мир»,sport
«Управленческая импотенция». Дегтярев обвинил «старую» элиту спорта в провале,sport
«Зенит» подписал новый контракт с еще одним ветераном,sport
Олимпийский чемпион Тихоненко может стать спортивным директором «Зенита»,sport
Афганистан пригласил сборную России сыграть матч в Кабуле,sport
«Химки» не сыграют в новом сезоне — команда приостановила деятельность,sport
"ФИФА может разрешить легионерам бежать из Израиля, как из России",sport
"Не только Miss, но и Mister SUP! Открываем прием заявок для самых смелых участников фестиваля «Фонтанка SUP»",sport
"Группа «Мираж», Татьяна Буланова и Игорь Корнелюк выступят на вечеринке «Фонтанка SUP session»",sport
Самый успешный тренер «Зенита» покидает клуб,sport
"«Зенит» продлил контракт с Михаилом Кержаковым, который не провел ни одного официального матча в прошлом сезоне",sport
«Спасибо за преданность». ФК «Гавр» объявил об уходе воспитанника «Зенита» Далера Кузяева,sport
"Собирал хлопок и ел плов на рынке, а потом стал ведущим игроком и вывел свою страну на чемпионат мира",sport
Теперь официально: сборной РФ по хоккею нашлась замена на Олимпиаде-2026,sport
"Миллиарды, пустые трибуны и бунт звезд: как проходит клубный чемпионат мира от ФИФА, который никому не нужен",sport
Наш проект. Почему появилось противостояние футбольных клубов Ленинграда и Москвы,sport
Регистрация на «Фонтанку SUP» и «Пиратскую гавань» открыта: ждем вас на сап-фестивалях в августе,sport
"«Я расстроен из-за того, что пустуют площадки». История спортсмена: от футбола во дворе до клуба на Кипре",sport
Дэвид Бекхэм стал сэром,sport
"«К нам потянулись люди, когда вышел сериал „Ход королевы“». В Петербурге появилось новое увлечение для молодежи",sport
Теперь официально. Валерий Карпин — новый главный тренер «Динамо»,sport
Наш проект: Сажали и будут сажать. Зачем футболисты занимаются садоводством,sport
Три дня до открытия регистрации на «Фонтанку SUP» и «Пиратскую гавань» — готовьте ваши доски,sport
Бывший хоккеист Гашек раскритиковал участие россиян в турнире «Ролан Гаррос»,sport
Карпин — в «Динамо»: фото с футболкой и контрактом до 2028 года,sport
Россия против Бразилии и Аргентины. На каком футбольном поле сыграли эти матчи,sport
«Иуда!» — фанаты «Фламенго» устроили охоту на Жерсона из-за перехода в «Зенит»,sport
Новости компаний,sport
"Соскучились по «Фонтанке SUP»? Вспомним, как проходил фестиваль в прошлом году. Давайте вместе отметим юбилей любимого фестиваля сапсерфинга",sport
"Без флага, но с амбициями: Россия снова в мировой гимнастике. Награду вручил Сергей Кириенко",sport
Целую серию кубков по конкуру разыграют на турнирах в Ленобласти,sport
Сборная России по футболу обыграла команду Белоруссии в товарищеском матче,sport
Представляем фестивальный мерч для поклонников «Фонтанки SUP» и «Пиратской гавани»,sport
Неизвестные украли 12-килограммовый кубок по теннису прямо с корта в Новгороде,sport
Куринга для Петербурга: кто такой Жерсон и зачем он «Зениту» за 25 млн евро,sport
Наш проект. Барабанщицы и танцы. Как дети играют в футбол в Петербурге,sport
Без шансов для «Зенита»: ЦСКА взял 12-й титул Единой лиги,sport
Через неделю откроется регистрация на два фестиваля: «Фонтанка SUP» и «Пиратская гавань»,sport
Наш проект. Где узнать на Севкабеле все о противостоянии Москвы и Петербурга,sport
Переход в СКА не состоялся — Радулов продолжит играть за «Локомотив»,sport
"Глава РФПИ надеется, что UFC вернется в Россию этой осенью",sport
«Химки» вылетают с позором: РФС обвинил клуб в подрыве репутации футбола,sport
Новый бразилец в «Зените»? Жерсона могут обменять на Вендела и 5 млн евро,sport
Сборная России по футболу сыграла вничью с командой Нигерии и прервала сухую серию,sport
"Наш проект: Грустите, улыбайтесь, ностальгируйте. Идем на выставку в честь 100-летия сине-бело-голубых",sport
"О Демидове, Радулове и переоцененных хоккеистах. Ларионов рассказал, каким будет СКА после Романа Ротенберга",sport
Блогер-параспортсмен Рустам Набиев получил национальную премию за лучший интернет-контент,sport
"Новый тренер СКА Ларионов пообещал азарт, зрелище и серьёзную работу",sport
Ларионов хочет вернуть Демидова в СКА: «Было бы феноменально»,sport
Радулов перейдет в СКА? Ларионов ответил,sport
Дэвид Бекхэм станет сэром — легендарному футболисту вручат рыцарский титул,sport
Регистрация на фестиваль «Фонтанка SUP» откроется 16 июня,sport
Зелимхан Бакаев уходит из «Зенита» двукратным чемпионом России,sport
"Нино растет, Вендел падает: что случилось с трансферной стоимостью звёзд «Зенита»",sport
Как я пробовал Ларионова на вкус. Дмитрий Грозный — о винах нового тренера СКА,sport
"Спорт, хип-хоп и развлечения для всей семьи: фестиваль «Мото Драйв» пройдет 7 и 8 июня",sport
"Он горел, но перегорел. Что говорят о Романе Ротенберге после ухода из СКА тренеры и журналисты",sport
Карпухин остаётся в СКА: защитник подписал новый контракт,sport
Алексей Сутормин покинул «Зенит» после 127 матчей,sport
От Кубка Стэнли до антинаучных диет: что мы знаем о новом тренере СКА Игоре Ларионове,sport
«Нам предстоит большая работа»: глава совета директоров СКА рассказал о будущем клуба,sport
«Вместе мы писали историю клуба». Роман Ротенберг публично высказался после отставки в СКА,sport
Сборную России по хоккею не допустили до Олимпиады-2026,sport
Ротенберг — всё. В СКА назначили нового тренера,sport
У детской футбольной команды «Металлург-БМР» из Бокситогорска появится искусственное покрытие поля и профессиональная экипировка,sport
Спектакль окончен. Как Роман Ротенберг потерял все в СКА,sport
Конец эпохи: Роман Ротенберг покидает СКА,sport
Рекордные траты: «Зенит» потратил больше всех в истории РПЛ — почти 13 млрд рублей,sport
Новости компаний,sport
Дзюба продолжит играть за «Акрон»,sport
Михаил Кержаков завершает карьеру и остается в «Зените»,sport
"Два трупа, десятки раненых и Париж в огне: чем обернулась победа ПСЖ в Лиге чемпионов",sport
Во время ралли «Пушкинские горы» под Псковом погиб штурман одного из экипажей,sport
Наш проект: Бразильцы не прошли. Две российские команды встретились в финале футбольного турнира,sport
Учись и играй: «Зенит» запустит свою школу на базе академии,sport
"Большая чистка в СКА: все ушли, кроме главного тренера. Будущее Ротенберга под вопросом",sport
Овечкин прощается с НХЛ — и готовится к жизни в Москве,sport
В СКА сменилась вся верхушка: клуб признал итоги сезона неудовлетворительными,sport
Шесть матчей — и прощай: Огнен Мимович уходит из «Зенита»,sport
Финал Единой лиги ВТБ обостряется: «Зенит» сравнял счет,sport
Один раз решись — семь раз проедь. Как прошел седьмой «ЗСД Фонтанка Фест»,sport
Хоккей на льду «Юбилейного»: стартовал турнир «Парни из стали»,sport
Семак остается и ведет «Зенит» за новым титулом в юбилейный год,sport
"Принцесса, Олимпиада и пожар: невероятная история Юрия Бачурова",sport
«Зенит💙Петербург. 100 лет вместе». На Севкабеле открылась самая эмоциональная выставка,sport
"«Принцесса вручила медаль, а КГБ велел молчать 20 лет»: интервью с легендарным гребцом Юрием Бачуровым",sport
«Челси» завоевал первый трофей после ухода Абрамовича,sport
32 года ожидания! Гандбольный «Зенит» вернул чемпионство в Северную столицу,sport
Суд по делу о смерти Диего Марадоны приостановили из-за скандала с видеосъемкой,sport
Орлов — об упущенном чемпионстве «Зенита»: Юбилейный год только начинается. Это как миллениум,sport
РИА Новости: олимпийская чемпионка Мария Ласицкене заявила о приостановке карьеры,sport
«Зенит» — мимо титула с помощью свистка? Разбор судейских ошибок сезона,sport
Юбилейный футбольный турнир для детей-сирот собрал в Сочи спортсменов из 54 регионов России,sport
Туктамышева ответила на слухи о романе с Гуменником,sport
"На сапах, байдарках, ялах и рафтах: в Петербурге пройдет крупнейший гребной марафон в России",sport
Саудовская Аравия впервые снимет запрет на алкоголь ради футбола,sport
Сборная США — чемпион мира по хоккею,sport
«Зенит» отметил 100-летие сине-бело-голубой флотилией на Неве,sport
«Зениту» — 100: легенды устроили праздник на поле и трибунах,sport
"Кержаков, Аршавин и Анюков — в ударе: «Зенит Санкт-Петербург» победил в «Матче легенд»",sport
Путин поздравил «Зенит» со 100-летием. Поздравление на «Газпром Арене» огласил Алексей Миллер,sport
Аршавин vs Радимов: названы составы на юбилейный «Матч легенд» «Зенита»,sport
Победа с душком: фанаты «Спартака» устроили беспорядки в решающем матче против «СКА-1946»,sport
«ЗСД Фонтанка Фест — 2025»: посмотрите лучшие моменты дня на фото и видео,sport
«Зенит» поздравил «Краснодар» фразой «„Зенит“ — чемпион!»,sport
Определился второй финалист чемпионата мира по хоккею,sport
25 команд на старте: кто крутил педали на «ЗСД Фонтанка Фесте» вместе с коллегами,sport
Тысячи велосипедистов и супербайки засветили ЗСД сегодня вечером,sport
"«Не бойтесь соперников, получайте удовольствие». В Петербурге подрастает футбольная смена",sport
Новости компаний,sport
«Ничего не сломалось»: Семак — о сезоне без титула и новом пути «Зенита»,sport
"Семак — о будущем в «Зените»: «Контракт есть, но всё решает руководство»",sport
«Опустошение и усталость»: что сказал Семак после первого упущенного чемпионства во главе «Зенита»,sport
"Выиграли битву, проиграли чемпионат: «Зенит» впервые за семь лет остался без титула",sport
"Установлен первый рекорд велогонки «Спортивный ЗСД» — 15 км за 17,5 минуты",sport
"Ярко, громко и с солнечным настроением — стартовал заезд «Наш оранжевый»",sport
Разгром не спас: «Зенит» уступил титул «Краснодару»,sport
Сборная США по хоккею победила Швецию и вышла в финал ЧМ — впервые за 65 лет,sport
Мостовой — дважды с точки! «Зенит» ведёт 2:0 после первого тайма,sport
Первая в истории «ЗСД Фонтанка Феста» велогонка стартовала,sport
Не дожали: «СКА-1946» проиграл седьмую игру и остался без трофея,sport
Битва за чемпионство началась — «Зенит» и «Краснодар» в финальной гонке,sport
Наш проект: Идем болеть за наших. Что сегодня будет на стадионе,sport
"Наш проект: Семь мостов, крутые подъемы. Что есть в день велозаезда — советует нутрициолог",sport
«ЗСД Фонтанка Фест» посетят эксперты Книги рекордов России,sport
100 лет вместе: как Петербург отметит вековой юбилей «Зенита»,sport
Sportacentrs: сборную России по хоккею не допустили на Олимпиаду-2026,sport
Самолет с игроками «Ахмата» не смог сесть в Петербурге из-за погоды,sport
Один шаг до золота: «Зенит» и «Краснодар» решат судьбу титула в субботу,sport
"Карту болельщика могут блокировать, если владелец — алиментщик с долгами",sport
Канада сенсационно проиграла Дании и вылетела с чемпионата мира по хоккею,sport
«СКА-1946» вошел в историю МХЛ: первый камбэк с 0–3 в серии плей-офф,sport
Кулаки пошли в ход: «СКА-1946» и «Спартак» устроили массовую драку в шестом матче финала,sport
«Зенит» в финале Единой лиги ВТБ! Петербуржцы дожали «Локо» в седьмом матче,sport
Никто не ожидал. Заводская команда впервые выиграла престижный турнир по футболу,sport
«Спартак» всё-таки добрался до Петербурга — матч финала МХЛ состоится,sport
Россия потеряла первое место в медальном зачете Олимпиады в Сочи,sport
Юбилей по ошибке? Почему к 100-летию «Зенита» есть вопросы,sport
Команда «Газпром нефти» установит новый рекорд на «ЗСД Фонтанка Фесте»,sport
План «Ковер» поставил под угрозу матч финальной серии Кубка Харламова. «Спартак» не смог вылететь из Москвы в Петербург,sport
Обладатель Кубка Гагарина Радулов станет игроком СКА,sport
«Локомотив» — чемпион! Ярославль впервые выиграл Кубок Гагарина,sport
"Вендел официально остается в «Зените»: сделка с «Ботафого» сорвалась из-за санкций, но клуб не понесет убытков",sport
Участники «ЗСД Фонтанка Феста» получают стартовые номера — не забудьте и вы,sport
"«СЭ»: Вендел остаётся в «Зените», трансфер в «Ботафого» сорвался",sport
В Петербурге стартовал «Зеленый» сап-заплыв по реке Смоленке,sport
"«140 тысяч?»: Большунов обиделся на Вяльбе, Губерниев призвал её молчать",sport
«Не удивлён». Карпухин — о лакроссе Ротенберга на закрытии сезона,sport
"«Свобода, которая опустошает»: Карпухин — о вылете СКА из плей-офф",sport
Липа в честь аргентинцев. Кто приехал на юношеский футбол в Петербург,sport
Новости компаний,sport
Игрок «СКА‑1946» оказался в реанимации после матча со «Спартаком». Что нужно успеть сделать до старта на велофестивале,sport
"«Был в шоке, когда обменяли в СКА». Интервью с защитником Ильёй Карпухиным",sport
Магнус Карлсен сыграл вничью со 143 тысячами соперников со всего мира. Онлайн-матч длился 46 дней,sport
«СКА-1946» снова в игре: армейцы забрали второй матч подряд и вернули интригу финалу,sport
Победа с характером: как «Алмаз-Антей» впервые взял Кубок Бурчалкина,sport
Сине-бело-голубые выйдут на поле в субботу в уникальной экипировке,sport
"QR-код сегодня, стартовый пакет — завтра. Получите свой пропуск на «ЗСД Фонтанка Фест»",sport
Российского хоккеиста из «Вашингтон Кэпиталз» задержала полиция,sport
«Локо» воскрес и утащил «Зенит» в седьмой матч полуфинала Единой лиги ВТБ,sport
«Зенит» удержал интригу благодаря голу Соболева в матче с «Ростовом»,sport
Победа со скрипом: «Зенит» с дрожью в коленях держит чемпионскую интригу,sport
«СКА-1946» выжил в серии со «Спартаком» и обновил рекорд посещаемости МХЛ,sport
Семак продолжает верить в Соболева: «Зенит» назвал состав на матч против «Ростова»,sport
Яшин обошел Буффона и Нойера в списке лучших вратарей всех времен,sport
Международная ассоциация сверхмарафонцев отказалась признать рекорд Заборского из-за флага РФ,sport
На Украине возбуждено уголовное дело в отношении тренера «Зенита» Анатолия Тимощука,sport
Москва душит Петербург теперь и в МХЛ: «СКА-1946» снова проиграл в финале,sport
Футбол и солнце. Кубок Бурчалкина в Петербурге начался с доброй традиции и победы хозяев,sport
"Велосипед, драйв, закат: как «ЗСД Фонтанка Фест» укрепляет командный дух",sport
"«Медаль будущего чемпиона». «Зенит» сделает подарок тем, кто родится в день столетия клуба",sport
"«Велосипед — это кайф». Петербургский велоконструктор о рекордах, «пивных» байках и желтом «Ламборгини» с педалями",sport
«Замены Семака всё порушили»: почему «Зенит» упустил Кубок России в год столетия,sport
Берцы вместо бутс: футболиста «Динамо» из Махачкалы призвали в армию Белоруссии,sport
Регистрация на «ЗСД Фонтанка Фест» закрыта — ждем всех на фестивале 24 мая,sport
"«Это моя большая ошибка»: Авербух извинился за слова о том, что у 15-летней Арзамасовой «всё было»",sport
Семак обвинил судей в поражении от ЦСКА: «Это повлияло на матч»,sport
СКА-1946 снова проиграл — «Спартак» на шаг ближе к Кубку Харламова,sport
ЦСКА обыграл «Зенит» по пенальти и вышел в суперфинал Кубка России,sport
До «ЗСД Фонтанка Феста» — 10 дней,sport
«Мото Драйв 2025» расширяет концертную программу: 8 июня выступит FEDUK,sport
"Бывший хоккеист СКА попал в скандал в Дубае: разбитое авто, $100 тысяч и паспорта в залоге",sport
Прокатили. ISU оставил Россию без половины фигурной сборной,sport
«Слепая» чемпионка из Азербайджана оказалась зрячей — пожизненная дисквалификация,sport
ISU допустил одиночников из России. Пары и танцы — за бортом,sport
Петербургская фигуристка сменит флаг: Нехаева уходит в Израиль,sport
«Спасибо этому дому». Олимпийский чемпион Руслан Захаров завершил карьеру,sport
«Спартак» вырвал первый матч у СКА-1946 в финале Кубка Харламова,sport
Петербуржцев зовут на заключительный футбольный матч сезона,sport
"«Зенит» ответил Желудкову: приглашение было, участие подтверждено",sport
Грешник вне игры: папа римский пошутил о теннисисте с фамилией Синнер,sport
Новости компаний,sport
Из СКА уйдет еще один опытный хоккеист. «Зенит» приглашает болельщиков поддержать команду в заключительном матче сезона. 24 мая петербургские футболисты сыграют с «Ахматом» — самым неудобным своим противником.,sport
Регистрируйтесь на «Зеленый заплыв» и готовьте костюмы — вас ждут призы,sport
Более 1 300 райдеров готовы к велогонке на «ЗСД Фонтанка Фесте»,sport
Пенальти был: РФС признал ошибку Карасёва в матче «Зенита»,sport
«Зенит» подкрался: поражение «Краснодара» обострило интригу в РПЛ,sport
Не сегодня: «Зенит» победил в Каспийске и отложил чемпионство «Краснодара»,sport
«Зенит» с минимальным счетом обыграл «Динамо» из Махачкалы,sport
Без Вендела и Глушенкова: Семак поменял почти полсостава на матч с «Динамо» из Махачкалы,sport
Одна из лучших пар фигуристов Белоруссии перешла к российскому тренеру,sport
"«Динамо» вылетело из Кубка Гагарина, но не из Петербурга. Поехали на автобусе",sport
"Юбилей, The Hatters, стрелка из 70-х. Как пройдет матч «Зенит» — «Ахмат»",sport
Российским фехтовальщикам разрешили вернуться в командные турниры FIE,sport
"Нет велосипеда, а на «ЗСД Фонтанка Фест» хочется: руководство к действию",sport
Крепкий орешек и отличный парень: Трамп высказался об Овечкине,sport
"«Трактор» вышел в финал, где сыграет с «Локомотивом». У Кубка Гагарина будет новый обладатель",sport
Умер первый тренер Романа Ротенберга — Валерий Цалпанов,sport
Финал — на большой арене: «СКА-1946» сыграет решающие матчи в Ледовом,sport
"Осталось 9 дней, чтобы зарегистрироваться на «ЗСД Фонтанка Фест»",sport
Россия может сыграть с Бразилией осенью,sport
Олимпийская героиня из Петербурга будет грести за Сербию,sport
Джерси от легенды: Лукашенко получил именной подарок от Овечкина,sport
Молодежка СКА в пятый раз в своей истории вышла в финал Кубка Харламова,sport
РИА: Акинфеев решил зарегистрировать товарный знак «нога бога»,sport
"Соболев стал героем, а Вендел провел последний матч в сезоне: как «Зенит» остался в гонке за золото",sport
Легенды снова в деле: Кержаков и Радимов собрали команды к юбилею «Зенита»,sport
Дубль Соболева принес «Зениту» волевую победу над «Пари НН»,sport
"Россиянин победил в ультрамарафоне «6 дней Франции», пробежав 1047,5 километра",sport
«Зенит» сделал ставку на Педро и Зделара в матче против «Пари НН»,sport
"Дзюба — о будущем: «Акрон» в приоритете, но всё решится позже",sport
Поворот не туда: бегун в Токио упустил победу в забеге на 10 км,sport
Быстрее 20 минут: как рекордсмен «ЗСД Фонтанка Феста» готовится к массовой велогонке,sport
Слоты на велогонку на «ЗСД Фонтанка Фест» еще остались — но теперь по более высокой цене,sport
"Петербург берет верх: «Зенит» сделал шаг к Суперфиналу, победив ЦСКА",sport
Исторический матч на «Газпром Арене»: Кубок России начался с «Бессмертного полка»,sport
Медведев — о брендированном поезде СКА: «Сначала выиграем Кубок»,sport
«Стадион нужен городу»: Шантырь — про реновацию и сохранение «Петровского»,sport
"«Зенит» — как Медный всадник: Радимов о клубе, метро и шансах на титул",sport
«Сине-бело-голубая стрела»: «Зенит» запустил юбилейный поезд в честь 100-летия клуба,sport
Как подготовиться к велозаезду на «ЗСД Фонтанка Фесте» и не выдохнуться на полпути,sport
"Роман Ротенберг: когда вернемся, обыграем и НХЛ, и всех остальных",sport
Новости компаний,sport
"«Зенит» станет в этом году чемпионом». Что говорят бывшие футболисты сине-бело-голубых и блогеры о шансах команды. Сыграв вничью с «Динамо» (1:1), «Зенит» серьёзно осложнил себе борьбу за чемпионство. Отдел спорта «Фонтанки» поговорил о ситуации с Борисом Рапопортом, Денисом Угаровым и Виктором Файзулиным.",sport
И в Петербурге. Акция «Бессмертный полк» пройдёт на матчах Кубка России,sport
"Роман Ротенберг: СКА готовится к битве за Кубок, подписаны сильные игроки",sport
"Петербургская каратистка стала чемпионкой мира, победив японку",sport
Умер Жаир да Коста — чемпион мира и легенда «Интера»,sport
"«Мы глобальный бизнес». Президент UFC Дана Уайт рассказал, вернутся ли американские бои в Россию",sport
На «Петровском» на фоне предстоящей реконструкции разыграли Суперкубок России по регби,sport
"Гладышев простил, Ерохин замешкался. Как «Зенит» упустил шанс догнать «Краснодар»",sport
"Семак о ничьей с «Динамо»: результат справедлив, но для нас неутешительный",sport
«Зенит» теряет очки на «ВТБ Арене»: «Динамо» вырвало ничью,sport
Роман Ротенберг призвал в сборную «Россия 25» двенадцать хоккеистов СКА,sport
«Это была просто интрижка»: бывший глава IBU признался в связи с россиянкой,sport
Теперь и самый посещаемый: в Книгу рекордов России внесли новое достижение «Катка у Флагштока»,sport
Зарплата в пять раз меньше: экс-помощник Семака рассказал о жизни после «Зенита»,sport
"До фестиваля «ЗСД Фонтанка Фест» остался месяц: рассказываем, к чему готовиться участникам",sport
Вместо поддержки — пьянка: скандал на юношеском матче в Петербурге,sport
Легенда силовых приемов Кэл Клаттербак попрощался с хоккеем,sport
"Теннисист Медведев объяснил, почему проигрывает: не в форме дело, а в голове",sport
"«Целовал, лез под майку»: матери юных фигуристок из Новосибирска обвинили тренера в домогательствах",sport
"Ротенберг против всех: фашисты, мясники и мужики в лесу",sport
Любите скорость? Участвуйте в велогонке на «ЗСД Фонтанка Фесте»!,sport
Из СКА в «Колорадо»: Захар Бардаков переезжает за океан,sport
«Зенит» взял свое: победа на фоне хаоса в «Химках»,sport
"Победный гол и лапки в камеру. Гонду объяснил, что значило его празднование гола",sport
"«Питер, вы — космос». Бардаков попрощался с СКА и нацелился на НХЛ",sport
Гонду снова в деле! «Зенит» минимально одолел «Химки»,sport
"Наш проект: Аргентина, Сербия, Бразилия. Кто приедет в Петербург на футбол, приуроченный ко Дню победы",sport
"Ставка на атаку. «Зенит» выпускает против «Химок» Глушенкова, Педро и Луиса Энрике",sport
«15–20 миллионов долларов в год». Министр спорта Дегтярев на встрече в Петербурге позвал турок в КХЛ,sport
Опять мимо: волейбольный «Зенит» из Петербурга проиграл третий финал за семь лет,sport
"Ротенберг не оставил шансов: лакросс-гол, девять шайб и другие чудеса на встрече с фанатами",sport
Сын Эрдогана в Петербурге выступил против дискриминации в спорте по национальному признаку,sport
«Принуждал к массажу 11-летнюю и обзывал козлом сына Плющенко». Всё о первом громком секс-скандале в российском фигурном катании,sport
Юные спортсмены из Аргентины поборются за Кубок Бурчалкина в Петербурге,sport
А вы откуда? География участников «ЗСД Фонтанка Феста» расширилась: с нами 48 регионов и 5 стран,sport
Круче Овечкина и Малкина. Кучеров в третий раз стал лучшим бомбардиром сезона НХЛ,sport
Овечкин забросил ещё одну шайбу и повторил легендарный рекорд,sport
«Отец мог голыми руками убить пантеру». Путь сына охотника из Камеруна к титулу чемпиона Петербурга,sport
"Как поменять слот, вернуть деньги и получить номер: ответы на важные вопросы про «ЗСД Фонтанка Фест»",sport
В финале Пути РПЛ кубка России «Зенит» сыграет с ЦСКА,sport
Новости компаний,sport
"«Зенит» вышел в финал Пути РПЛ Кубка России, обыграв «Ростов» в ответной игре. Сотовый оператор билайн обеспечил непрерывное 4G-покрытие на территории хоккейного стадиона «СКА Арена». Максимальная скорость передачи данных составила 150 Мбит/с.",sport
Сеть 4G билайна на самой большой ледовой арене мира «разогналась» до 150 Мбит/с,sport
«СЭ»: игроки «Химок» бойкотировали тренировку перед матчем с «Зенитом»,sport
Отец судит сына: петербургских ватерполистов оставили без очков в финале,sport
"«Монреаль» сходит с ума из-за Ивана Демидова, но Ротенберг спокоен: «Сказал, что он забьет в первом матче, — и не ошибся!»",sport
«Нужно отдать должное»: Хьюз поблагодарил Ротенберга за работу с Демидовым,sport
"«Мы работали годами». Ротенберг рассказал, как готовили Демидова к НХЛ",sport
"Гол, передача и любовь трибун — Демидов блестяще стартовал в НХЛ",sport
"Петербургский пловец Кирилл Пригода выиграл золото на чемпионате России, выполнив норматив на ЧМ",sport
Казанский «Зенит» разгромил петербуржцев в первом матче финала,sport
«Била лёд и хамила»: фигуристка Муравьева со скандалом ушла из академии Плющенко,sport
Овечкин — о матче КХЛ vs НХЛ: Было бы интересно принять участие,sport
Журналист Хайруллин: Ротенберг продолжит тренировать СКА,sport
В НХЛ опровергли слухи о матчах между хоккеистами России и США,sport
«Болельщикам — можно». Министр спорта хочет вернуть пиво на матчи,sport
Дегтярев: Россия вернется на Олимпиаду с флагом и гимном уже в 2028-м,sport
Готовите костюмы к «ЗСД Фонтанка Фесту»? А мы готовим вам призы,sport
«Летом вернемся в олимпийскую семью»: Дегтярев назвал сроки восстановления ОКР,sport
Матч между КХЛ и НХЛ может состояться в Петербурге,sport
Овечкин обновил свой же рекорд,sport
Семак — о слухах об огромных премиальных: без смеха это читать невозможно,sport
«Зенит» уничтожил «Краснодар» — чемпионская интрига жива,sport
Чемпионская интрига жива — «Зенит» громит прямого конкурента,sport
На матче «Зенит» — «Краснодар» собралось 57 105 зрителей: один из лучших показателей сезона​,sport
«Зенит» объявил состав на главный матч сезона с «Краснодаром»,sport
Наш проект: Болеем за наших. Три причины отправиться сегодня на стадион,sport
Евгений Кузнецов объяснил причины ухода из СКА: «Надеялся на большее»,sport
Наш проект: Планируем выходные. Идем на стадион смотреть зрелищный футбол и слушать музыку,sport
"«Стоя, громко, слаженно»: «Зенит» призвал болельщиков поддержать команду в игре с «Краснодаром»",sport
"Роман Ротенберг — о переходе Никишина в НХЛ: это не прощание, всё только начинается",sport
Капитан уходит: Никишин меняет СКА на НХЛ и уезжает в «Каролину»,sport
Губерниев метит в кресло Вяльбе и обещает перемены за три дня,sport
